tweet_id,text,task1,task2,ID
1123518653670907907,"RT @HardeepSPuri: 'हम मेहनतकश इस दुनिया से जब अपना हिस्सा मांगेंगे, एक बाग़ नही एक खेत नही, हम सारी दुनिया मांगेंगे।'

आज अंतरराष्ट्रीय श्र…",NOT,NONE,hasoc_2020_hi_2231
1127596037277769728,@SandhyaDasi8 दुष्यंत चौटाला जी को 5 साल बाद समझ आ ही गया कि बरवाला में जो नरसंहार हुआ उसके लिए दोषी हरियाणा की भाजपा सरकार है..दुष्यंत जी भाजपा ने जो किया उसका खामियाजा तो उसको भुगतना ही पड़ेगा लेकिन 5 साल तक जो लोग सच जानते हुए भी चुप रहे जनता उन्हें भी कभी माफ़ नहीं कर,NOT,NONE,hasoc_2020_hi_2453
1127543000291336192,"RT @AgrwalRani: कांग्रेस का हरा...मी..पन तो देखिये,

 सिखों का नर सं..हार करके भी,

 सरदार मनमोहन सिंह से ही माफी मंगवाई।

नेहरू परिवार ने…",HOF,OFFN,hasoc_2020_hi_206
1127513292031705088,"RT @_AjitTyagi: मैंने वोट डाल दिया और हर दिल्ली वाले से अपील करता हु GST, नोटबन्दी,सीलिंग,नफरत की राजनीति के खिलाफ,दिल्ली को पूर्ण राज्य ब…",NOT,NONE,hasoc_2020_hi_1163
1123790838830702595,"RT @BrijeshDevi_IND: @pantlp @DRNRRAWAT @SachinPilot बहुत ही घमंडी, स्वार्थी इंसान है जैसे जैसे लोग जान रहे हैं सौन्दर्यशास्त्र का ग्लैमर ख…",HOF,OFFN,hasoc_2020_hi_2986
1127785154238222337,"RT @jpsin1: एक बेहतरीन वीडियो मिला है. आशुतोष को कांसीराम ने इसे दौड़ा-दौड़ा कर बुरी तरह पीटा और काशीराम के चमचों ने भी इस को पीटा 

अंत…",HOF,OFFN,hasoc_2020_hi_3475
1127515666011938816,"@sherryontopp अरे नकली सरदार, कोयल का क्यों सेक्स चेंज कर रहा है? कोयल चुप रहती है रहता है नहीं। पप्पूमूत्र का असर कुछ ज्यादा ही होने लग गया है। डोज़ थोड़ा कम लिया कर।",HOF,PRFN,hasoc_2020_hi_3216
1123568918235209728,RT @Dilsedesh: पंडित जवाहरलाल नेहरू को ये आदमी भुला नहीं पाया आज भी चुनाव में जैसे इसके सामने वो ही खड़े हो बक्श दो महाराज 😂😂🙏🙏🙏🙏 https://t…,NOT,NONE,hasoc_2020_hi_983
1127485144057634816,@bhupeshbaghel तेरा बकवास 23 मई को बंद हो जाएगा हिंदुस्तान में मोदी सरकार दोबारा बनेगी तेरी सरकार का जाना निश्चित है तू सीएम नहीं रहेगा सुनिधि 2 4 सरकारे जानी है तूने जो नक्सलवादियों का सहयोग किया है उसमें तेरा सूपड़ा साफ तू कितना ही चला दे बचेगा नहीं जितनी बेईमानी करनी है करले 23 मई तक,HOF,OFFN,hasoc_2020_hi_3723
1123633397253922816,RT @AnupamPKher: मैंने अपने इस👇ट्वीट में किसी का नाम नहीं लिया था। लेकिन सारे टुकड़े टुकड़े गैंग वाले अपना अपना नक़ाब उतार कर अपनी बिलों से…,NOT,NONE,hasoc_2020_hi_2841
1123804801668722688,"RT @BJP4India: कांग्रेस ने मध्य प्रदेश के किसानों से ये कह कर वोट लिया था कि 10 दिन में 2 लाख रुपये तक का कर्ज माफ़ कर देंगे। 

वो 10 दिन क…",NOT,NONE,hasoc_2020_hi_848
1127560511527084032,"खबर-1
मेरी जान को खतरा है !! - नरेन्द्र मोदी 

खबर-2
स्मृति ईरानी अमेठी से हार रही हैं !!

आया समझ कुछ 😂😉😉😁",HOF,OFFN,hasoc_2020_hi_4156
1123770022508277761,"RT @PunjabSMG: संत डॉक्टर @Gurmeetramrahim जी कहते हैं कि ""समय की कद्र करो"", ""हर पल कुछ नया करते रहो।"" क्योंकि एक बार जो समय हाथ से निकल ग…",NOT,NONE,hasoc_2020_hi_1796
1127581604669353984,"@DesiStupides सबसे पहले तो तुझे में ये बताता हूँ,

अबे ओ दो पैसे के बड़बोले सस्ता नशा करने वाले नौटंकी इतना बड़ा तो तेरा गोभी भी ना हुआ अभी,जो भगवान के लिखे को मिटा सके।

और जिस अहंकार में तू बोल रहा है वो रावण का भी ना रहा तो तेरी तो औकात क्या है।",NOT,NONE,hasoc_2020_hi_733
1127587946465562624,"RT @SelfRspectFirst: ""Happy Mother"" #mothersday 
कबीर साहेब ही असली माता और पिता है, तभी तो उनके कहते है की ""तुम्ही हो माता, पिता तुम्ही हो…",NOT,NONE,hasoc_2020_hi_1308
1127627356116373505,"RT @YogendraDass6: #Allah_Kabir
मांस खाने का आदेश अल्लाह का नहीं है।
हजरत आदम के शरीर में कोई पित्तर आ कर प्रवेश करता था। वही माँस खाने का…",NOT,NONE,hasoc_2020_hi_3447
1127462318642610176,मुर्खों से कौन बहस कर सकता है।,NOT,NONE,hasoc_2020_hi_3353
1127545751758880769,दिल्ली में खाता भी नहीं खुलेगा । बी जे पी का । https://t.co/38ZdQZVY8S,NOT,NONE,hasoc_2020_hi_2683
1127789130421719042,"RT @Habib_Hasan_: स्त्री को प्यार कम दोगे तो वो 
समझौता कर लेगी, लेकिन 

सम्मान नहीं दोगे तो वो अंदर 
से मर जायेगी फिर लाख

कोशिश कर लो,वो…",NOT,NONE,hasoc_2020_hi_1213
1127537279277334529,@ShkhRasheed Sheeda TATTI hai hai,HOF,PRFN,hasoc_2020_hi_2207
1123496449046532096,"जूते से मारो मोदी, योगी जैसे दलालों को! 
कमीने एक सैनिक को चुनाव लड़ने से रोकता हैं! @yadavakhilesh @adgpi @ArvindKejriwal @Mayawati @MamataOfficial",HOF,HATE,hasoc_2020_hi_3764
1127576407909883904,"RT @roni_piddibustr: @Shree4Bharath @RahulGandhi Comedy king pappu ✍✍✍
इसको ये तक नही पता की हर पिली चीज सोना नही होती, आलू खा कर सुबह जो…",HOF,OFFN,hasoc_2020_hi_3715
1127462662588194816,"RT @AashuPardhan: अभी विदेशो से थोड़ी तारीफो की पुल क्या बंधी होती फिर आपके यहाँ डिबेट पे डिबेट होता और पूरे दिन वही देखने को मिलता

पर आज…",NOT,NONE,hasoc_2020_hi_2991
1127797208672194560,"@aajtak @NikhilRampal1 इतने पढ़े लिखे होने के बावजूद देश का विकास नही कर पाए ये लोग।
ऐसे पढ़े लिखे गोबर का क्या उपला बनायेगे।
पढ़े लोखे लोग घोटाले पे घोटाला किया, देश की जमीन चीन को दे दिया।
पढ़ लिख कर घन्टा कुछ होता है अगर दिमाग ही सही राह पे न चले।",HOF,OFFN,hasoc_2020_hi_2240
1123523812664823813,@SanjayAzadSln दलाली कब तक चलेगी आप पार्टी के नेताओं की ..... लाश नोंचने जैसे कुत्ते दूर तक पहुँच जाते है वैसे ही है यह सब हैओ । पिछले चुनाव में @ArvindKejriwal  का वक्तव्य याद न है क्या हारूँ या जीतू बनारस की जनता की सेवा करता रहूंगा https://t.co/UDUOed59ny,NOT,NONE,hasoc_2020_hi_4251
1123545040041664513,"RT @SanjayAzadSln: वाराणसी में चुनाव हो रहा है या मज़ाक़ हो रहा हैं? आतंकी,माफ़िया,गुंडे,अपराधी सब चुनाव लड़ सकते हैं तो फिर सेना का जवान…",NOT,NONE,hasoc_2020_hi_179
1127737079117467648,"@sunita_omguru ""अपनाइए बेहतरीन 11 useful #SummerHealthTipsByBapuji गर्मी भगाने हेतु, इन्हें अपना कर आप गर्मियों में बने रह सकते हैं सुरक्षित !  https://t.co/R8tBLllHpZ""",NOT,NONE,hasoc_2020_hi_4364
1123475246835798016,RT @JangirNarottam: 1. राहुल गांधी ने जब 'चौकीदार चोर है' कहा और हर प्रेस कॉन्फ्रेंस के बाद राहुल झूठे साबित हुए तब @narendramodi जी की अगु…,NOT,NONE,hasoc_2020_hi_3218
1127614303438233600,@rajnathsingh आप वादा तो करते है देश को खुशहाल ओर ताकतवर बनाने का ओर देश खुशहाल ओर ताकतवर बनता है देश के नागरिको से ओर आप की सरकार एक शारीफ नागरिक को ही परशान कर रही है https://t.co/2NLJZfoOWV,NOT,NONE,hasoc_2020_hi_1813
1123596147660996608,"RT @roflvoice: अरे वाह, राजनाथ सिंह लखनऊ के मदरसे में गए थे..
भक्तो! दोनों में सही क्या है 

आतंकवाद या राजनाथ",NOT,NONE,hasoc_2020_hi_1464
1127654208054759424,"RT @MrsGandhi: कोंग्रेस कहती है 'हुआ तो हुआ',
जनता कहती है, enough is enough!!
#AayegaToModiHi https://t.co/VE98RqGAwi",NOT,NONE,hasoc_2020_hi_1325
1127700525758210048,RT @BebakAawaj: 70 साल में पहली बार बादल का इस्तेमाल किया मोदी जी ने राडार में लेकर वार्ना कांग्रेस के राज में बादल पड़े पड़े सड़ रहे थे।,NOT,NONE,hasoc_2020_hi_1364
1127646431836364800,"शुरू में तो इंजन ही स्टार्ट नहीं हो रहा था, मैंने कहा थोड़ा सा टेढ़ा करके फिर किक मारो तो स्टार्ट हो जाएगा,
फिर एक अफसर बोला की सर इसमें किक मारने की जरूरत नहीं पड़ती है बटन दबने से काम चल जाता है, तो मैंने कहा कोई बात... https://t.co/AyRXV7MHwi",NOT,NONE,hasoc_2020_hi_2131
1127500860114661376,"RT @neel23456: @RahulGandhi इस इटरव्यू को देख के लगा कि जैसे
सांप और गिद्ध संभोग कर रहे है
फिर सोचा ये तो भारत की पत्रकारिता
जगत मे आम बात…",HOF,OFFN,hasoc_2020_hi_3838
1127558175295705088,"अच्छे दिन भी आए हैं, बादलों के कारण दिख नहीं रहे.",NOT,NONE,hasoc_2020_hi_3115
1123576648316669952,"@sakshijoshii @ShyamRangeela खुलासा - चुनाव मे लाभ लेने के लिए मोदी और डोभाल ने अपने ही विमान को मार गिराया
https://t.co/aFW3xlBJKX
Source : ""The Dailygraph"" via Dailyhunt

डाउनलोड करें:
https://t.co/F8qOHoae5S",HOF,OFFN,hasoc_2020_hi_252
1123808077453635584,"@pavitra_papi420 😂😂😂😂 
तुझे सब पता है",NOT,NONE,hasoc_2020_hi_2516
1123543173563699201,"RT @gazalshayri: थोड़े ओले गिरे, थोड़ी आंधी चली, धूप में भी जला, सर्दियों ने छला
एक कोमल सा पौधा सड़क पर उगा, मौसमों के कहर से कड़ा हो गया…",NOT,NONE,hasoc_2020_hi_2603
1127792787859001344,जरा आवरा हो,NOT,NONE,hasoc_2020_hi_743
1127486263941111808,"RT @Priyansh356: आज कल प्रेमी जोड़े 1 दिन मे इतनी बार i love you बोलते है... 
इतनी बार तो 1 हवन मे पंडित स्वाहा भी नहीं बोलता 😂😂",NOT,NONE,hasoc_2020_hi_209
1127496447698432000,"RT @SatyaHindi: मोदी के इस बयान की तीखी आलोचना हो रही है, लोग इसे वायु सेना का अपमान तक बता रहे हैं, वहीं कुछ लोग उनका मज़ाक भी उड़ा रहे…",HOF,OFFN,hasoc_2020_hi_2143
1127538969560829952,RT @gchordia57: भाईयों अभी में मोदी जी को जिताने के लिए काम कर रहा हूं बाद में मोदी जी से काम लेने के लिए आप लोगों की आवाज बनकर बोलूंगा तीन…,NOT,NONE,hasoc_2020_hi_1243
1123759004063285257,"RT @JKS2019: चवन्नी का लेबिनचूस खिलाकर
@priyankagandhi वाड्राइन
बच्चो से मोदी जो को गालियाँ
दिलवारही है!

कांग्रेसियों का क्या भरोसा बंदर-…",HOF,OFFN,hasoc_2020_hi_3087
1127620557166395392,कांग्रेस आ रही भाजपा जा रही😊😊😊😊 https://t.co/nNCswG8mI6,NOT,NONE,hasoc_2020_hi_2708
1127760453965189120,"RT @ZubinaAhmd: और उधर चीन के राष्ट्रपति का बड़ा बयान,
""कांग चूं मोदी पुं चिंग चांग पुंग""
अर्थ - 
.

.

.

आयेगा मोदी ही..!!
😜😜",NOT,NONE,hasoc_2020_hi_3776
1127812345919627265,"RT @SarojMi86385397: स्त्री को प्यार कम दोगे तो वो 
समझौता कर लेगी, लेकिन 

सम्मान नहीं दोगे तो वो अंदर 
से मर जायेगी फिर लाख

कोशिश कर लो,…",NOT,NONE,hasoc_2020_hi_2511
1123528669685673985,@suhana7880 @RubikaLiyaquat वो बारबाला की गंदी पैदाईश की गंदी सोच थी जो बचचो के मूह से बुलवाया है,HOF,OFFN,hasoc_2020_hi_732
1123601478591975424,RT @pooja303singh: @ReallySwara क़तई घटिया ऐक्टिंग कर रही हो कोमरेड स्वरा भास्कर 😏,HOF,OFFN,hasoc_2020_hi_3871
1127794155202048000,"RT @Shrimaan: @sssingh21 @saket71 @siddhaatHome @narendramodi @seriousfunnyguy ""तुम्हारा कितना कमीशन है?""

""अरे भैया, किस किस को बांटे""

""य…",NOT,NONE,hasoc_2020_hi_364
1127492412799107072,"RT @subashpandey7: फिर चढी गये प्लेन मा फुर्र से उड़ि गये
निकारी बन्दूक 
आऊर मारी धाँय धाँय 
उठन लगा धुआ चारो तरफ एकै बार मा सबहि मरि गये
न…",NOT,NONE,hasoc_2020_hi_2937
1127767601055129600,"RT @fakruddienkhan: विकास पूछ रहा है अच्छे दिन कहा है!!

अब की बार विकास की बत्ती गूल है!! https://t.co/soxPLqX9c5",NOT,NONE,hasoc_2020_hi_909
1123623792314540033,"@AmarUjalaNews @msisodia @BJP4India @ManojTiwariMP @AamAadmiParty 😆😆😆😆😆🤣🤣🤣🤣 दो कौड़ी के विधायक को 10 करोड़ कौन देगा भाई। 

बिना सुरक्षा के दिल्ली की गलियों में घूम के देखो, जनता झाड़ू से तुम्हारा स्वराज न सूजा दिया तो कहना।

https://t.co/JxCPXgRIxG",HOF,OFFN,hasoc_2020_hi_2012
1123598911669710848,"RT @AjayKushawaha_: @myogiadityanath @narendramodi मोदी सरकार की ये सबसे बड़ी बड़ी कूटनीतिक जीत है।

मसूद अजहर को अंतरराष्ट्रीय आतंकवादी घो…",NOT,NONE,hasoc_2020_hi_2707
1123809784501886976,RT @yogita_singh13: अब भाजपा वाले सीटें नहीं गिन पा रहे हैं। इस बार लग रहा है कि महागठबंधन के तूफ़ान ने सबका सफाया कर दिया है जिससे कुछ भी…,NOT,NONE,hasoc_2020_hi_2301
1127537732224335872,RT @VinayDw86398158: गद्दार हैं वो जिन्होंने संविधान और सेकुलरिज्म की आड़ में देश को बांग्लादेशियों से पाट दिया। गद्दार हैं वो जिनके राज…,HOF,OFFN,hasoc_2020_hi_1955
1123621875517538304,"RT @BJP4India: इन्होंने कसम खाई थी की शीला जी के समय में जितना भ्रष्टाचार हुआ हम उनकों जेल भेजेंगे।

केजरीवाल जी क्या हुआ, कितने केस दर्ज क…",NOT,NONE,hasoc_2020_hi_4093
1123781389072117764,"RT @iArmySupporter: सौगंध मुझे इस मिट्टी की मैं देश नहीं झुकने दूंगा।

संयुक्त राष्ट्र द्वारा मसूद अजहर को ग्लोबल आतंकवादी घोषित किया जाना…",NOT,NONE,hasoc_2020_hi_3133
1127481847318032384,"RT @Sehrish2018: 18 - 18 घंटे काम करके भी गधा गधा ही रहता है घोडा नही बन जाता, वोह बोझा ही ढो सकता है, रेस मे नही दौड सकता।

नोट: आम बात है…",NOT,NONE,hasoc_2020_hi_2391
1127465661532229633,@abhisar_sharma काश तू बी अपनी ड्यूटी ठीक से कर लेता।,NOT,NONE,hasoc_2020_hi_1276
1127796269156450305,"RT @iamsolanki_: हर कोई उंगली पे स्याही लगा कर
 राहुल गांधी औऱ उनके चमचो को उंगली कर रहा है 😂🤣😂😂

#DeshKeDilMeiModi
#VotingRound6",HOF,HATE,hasoc_2020_hi_390
1127492681213415424,"RT @BJP4India: जब इन्हें लोगों को मौका मिला तो इन लोगों ने कोयला घोटाला कर दिया।

जब मुझे सेवा का अवसर मिला तो मैंने 7 करोड़ गरीब माताओं को…",NOT,NONE,hasoc_2020_hi_2247
1127638932391321600,RT @shalinishuklasp: दोस्तो इन्हे भी सुन ले इनको चुनाव मे हराने वाला कोई पैदा नहीं हुआ..ये ईश्वर के लिखे को भी मिटा सकते..!! 😇 कहा से लाते…,NOT,NONE,hasoc_2020_hi_3130
1123627294562574336,"https://t.co/qyUBgCSAI4
फिर वही धार्मिकता की नफरत फैलाने की कोसिस की जा रही है  जिस ने श्री लंका ब्लास्ट वाला वीडियो देखा है कया उस आदमी ने बुरका पहना था? 

@Aaliya11_ 
@WarsiSony 
@Ali_____na____1",NOT,NONE,hasoc_2020_hi_1746
1123827329304793088,"आज सुबह की सुरुआत थानेसर विधानसभा के गाँव भैसी माजरा और घराडसी के लोगो से मुलाकात से।
#डी डी शर्मा#local candidate#kurukshetra# https://t.co/8zlhb2VwKJ",NOT,NONE,hasoc_2020_hi_1224
1127671736063782913,RT @aditya_daksha1: आ bc कहां भाग रहा है.. https://t.co/g1HRqcj9mP,HOF,PRFN,hasoc_2020_hi_1089
1127503594821804034,@miss_dynamic__ तारीफ तो करो😐😐😐,NOT,NONE,hasoc_2020_hi_3324
1127680787388592128,"जब नफ़रत करते करते थक जाओ
तो एक मौका प्यार को भी दे देना",NOT,NONE,hasoc_2020_hi_1585
1123737982215782401,"RT @Shubham62332811: #वेद_मेरा_भेद_है
#love
@CMOMaharashtra
जहां संखों लहर मेहर की उपजै,कहर नहीं जहां कोई।
दास गरीब अचल अविनाशी, सुख का साग…",NOT,NONE,hasoc_2020_hi_3756
1123524940940976128,RT @ShuhaniVerma: @RubikaLiyaquat ये सही है पहले बच्चों को गाली सिखा के ट्रेंड करो फिर कैमरे के सामने दो चार गाली बुलवाने के बाद बंद करवाने…,NOT,NONE,hasoc_2020_hi_1959
1123490597963272192,"RT @Urveshyadav424: पेड़ के नीचे जरा सी छांव जो उसको मिली
सो गया मजदूर तन पर बोरिया ओढ़े हुए। 
हमारा कर्तत्व है कि हम अपने मजदूर भाइयो के…",NOT,NONE,hasoc_2020_hi_1331
1127656582031056896,"@YumnaMustafaH Hahahaha! Jee Yumna, aesa bilkul nahi hai. 🙄😂",NOT,NONE,hasoc_2020_hi_328
1127575439025643520,"RT @DrKumarVishwas: “धुन बिगड़ने लगी मसीहा की,
ज़िद उखड़ने लगी मसीहा की !
कूबकू फैल रही है बदबू,
लाश सड़ने लगी मसीहा की..!”
(शुचिता व राष्…",NOT,NONE,hasoc_2020_hi_1795
1127813558052491264,"RT @jyoti_p16: @AvdheshanandG ।। हर हर महादेव ।।
🙏 सादर चरण स्पर्श पूज्यश्री🙏
    🌹🌸🌹 🙏 🌹🌸🌹
हर ओर सत्यम-शिवम-सुन्दरम,
हर हृदय में हर-हर हैं…",NOT,NONE,hasoc_2020_hi_4151
1127468714960384000,"RT @ursrashi: अपने पति के बॉस की पसंदीदा माल बन गयी हूँ, आज अपने ऑफिस में बुला कर केबिन में बंद कर मेरी गाँड़ थप्पड़ मार कर लाल कर दिया।और…",HOF,PRFN,hasoc_2020_hi_2015
1127780393694810112,"RT @_RaginiRagu_: बूढ़ी माँ का शायद लौट आया बचपन 

गुड़ियों का अम्बार लगा कर बैठ गई ....

इरशाद ख़ान सिकंदर
#HappyMothersDay https://t.co/C…",NOT,NONE,hasoc_2020_hi_3845
1123821088163733505,"RT @imAjaydevfan__: कुछ #गैर ऐसे मिले जो 

 मुझे #अपना बना गए 

कुछ अपने ऐसे #निकले जो 

 गैर का #मतलब बता गए 

दोनों का दिल से #शुक्रिया…",NOT,NONE,hasoc_2020_hi_2515
1127629046433509376,"RT @Bhootnath18: गुजरात दलीतो के लिए नर्क बन चुका है  
#Gujrat #DalitLivesMatter",HOF,HATE,hasoc_2020_hi_573
1127482916873728001,"और जनता अपेक्षा कम करे ।
सवाल ज्यादा न करे।",NOT,NONE,hasoc_2020_hi_1486
1127515661800837121,"RT @shandilya05: मोदी जी क्या कर रहे है बनारस में 
ये वीडियो देखें https://t.co/faKMLNkb47",NOT,NONE,hasoc_2020_hi_4083
1127489472591908864,@sherryontopp सेंडल मुँह पे मारना था हिजड़े ke,HOF,OFFN,hasoc_2020_hi_3052
1127535010150379520,"RT @narendramodi_in: हमने गांव-गांव तक सड़क पहुंचाने का काम किया

दूर-सुदूर को नेशनल हाईवे और रेलवे से जोड़ने का काम किया

हर गरीब परिवार…",NOT,NONE,hasoc_2020_hi_2373
1123637113428119552,"RT @ShaliniSaffron: आज तो चमचों केलिए बहुत बुरा दिन था.. और बाकी पूरे भारत केलिए खुशी की!!

💥#GST अब तक कि सबसे यशस्वी tax reform बना, अब त…",NOT,NONE,hasoc_2020_hi_4246
1127805425313648642,"नाम कमल हसन ,धर्म ईसाई,और गली देता है हिंदू धर्म को, ऐसा ही सैकुलर ह तो मुस्लिमों को आतंकवादी क्यों नहीं बोलता जो हर दिन कही ना कहीं बम फोड़ कर मानवता को शर्मसार कर रहे हैं । क्या उनसे इस दोगले भड़वे की फटती ह",HOF,HATE,hasoc_2020_hi_1498
1127565917972418563,@anuragspparty @yadavakhilesh @myogiadityanath @anjanaomkashyap @RubikaLiyaquat @BDUTT @Nidhi @aajtak @abpnewstv @sudhirchaudhary तुम तो कार में बैठे हो ना,NOT,NONE,hasoc_2020_hi_2443
1127581386569809926,"Chutiye

Maha Chutiye

Fir Ate Hein Hindu, Muslims, Christian Bolke Ladiyan karne wale 🖕🏻🖕🏻🖕🏻😠",HOF,PRFN,hasoc_2020_hi_1156
1127672918866059264,RT @WasiuddinSiddi1: चुनाव नतीजे 23 को आयेंगे लेकिन ट्वीटर ने जो सख्ती विपक्ष के फेवर में लिखने वालों के साथ दिखाई थी अब उसमें नरमी दिख रही…,NOT,NONE,hasoc_2020_hi_4143
1123490459551186946,"RT @Abhijain666: भले ही माननीय @narendramodi जी मुझे
 ना जानते हो,
लेकिन मेरे दोस्त
मुझे BJP का स्टार प्रचारक
 मानते हैं😂

 हर हर मोदी घर घ…",NOT,NONE,hasoc_2020_hi_3780
1127500541347524608,"RT @I_am_Anil_Tyagi: डॉक्टरों ने सुमित्रा महाजन का माइक छीना, बोले- BJP की आयुष्मान योजना ने पेशे को बर्बाद कर दिया है https://t.co/U4vp255…",HOF,HATE,hasoc_2020_hi_1321
1127475929192620032,"RT @jayshankar639: जो व्यापारी यह बोल रहे हैं कि 
GST के कारण बर्बाद हो गयें

वो ये स्पष्ट कर दे कि कैसे बर्बाद हुए

GST तो जनता आप से लेते…",HOF,OFFN,hasoc_2020_hi_1977
1123590959273373701,"RT @RudraTheStorm: साला ऐसा प्रचार तो अपने यहां हुआ ही नहीं,ये तो जनता के साथ चीटिंग है, EC फिर से इलेक्शन कराओ: https://t.co/4Ymim0gfqF",NOT,NONE,hasoc_2020_hi_1730
1123590397270224896,"RT @kpmaurya1: जनता का लाल बत्ती का भय हुआ समाप्त,

नेताओं और जनता के बीच की दूरी कम हई,

1 मई 2017 आज ही के दिन से लाल बत्ती हटाकर मा. मो…",NOT,NONE,hasoc_2020_hi_3868
1127643646822453248,RT @shaktisinhgohil: भाजपा के शासन में यह कैसा लोकतंत्र ? गुजरात के ज़ुनागढ़ में मीडिया कर्मीओ पर जमकर लाठीया चलाई गई । ज़िम्मेवार के ख़िला…,HOF,HATE,hasoc_2020_hi_2252
1127815462283141121,"RT @narendramodi_in: औऱ जो लोग मोदी की जाति जानने चाहते हैं, वो लोग सुन लें-

मोदी की एक ही जाति है- गरीब।

गरीबी से ही निकलकर मैं यहां प…",HOF,OFFN,hasoc_2020_hi_515
1127637665728229377,"RT @SChaudharyINC: जिस तरीके से आज निरहुआ ने बोला है कि मुझे हराने वाला कोई पैदा नहीं हुआ भगवान भी नहीं हरा सकता,तो यह तभी संभव हो सकता है…",NOT,NONE,hasoc_2020_hi_3187
1123615789586608128,"RT @Dharmraj7265: @SadhviPragya_MP आज फिर मध्य प्रदेश 15 साल पुराने  दिग्विजय सिंह वाले शासनकाल की स्थिति में पहुंच चुका है
 हर जगह अराजकता…",NOT,NONE,hasoc_2020_hi_1199
1127512428026032128,RT @aroraups: एक कटवे बूढ़े दिव्यांग चिचा (Lucknow वाले) जो हिंदू हिंदू बोल कर अपनी दुकान चला रहें है मेरे लिए बहुत दिनो से बकवास कर रहे है…,HOF,HATE,hasoc_2020_hi_1927
1123675831048507394,"RT @NirmalSinghINC: ""उठ रही परिवर्तन की आवाज़, कांग्रेस करेगी नया आगाज़""
आज  रादौर हरियाणा के माननीय पूर्व मुख्यमंत्री श्री भूपेंद्र सिंह…",NOT,NONE,hasoc_2020_hi_1643
1123743178971058177,RT @nazia_saikh: आज मेरी एक दोस्त को दो लोगो ने मिलकर चोदा धोखे से एक की बात हुई थी एसा नही करना चाहिए 👃👃👅👅💋❤ https://t.co/gL4qoiCFBN,HOF,PRFN,hasoc_2020_hi_1622
1127490659567394816,RT @AjiHaaan: सबको लग ही रहा था कि इस चुनाव स्तर कुछ ज्यादा ही नीचे चला गया है तभी सर जी की पार्टी की उम्मीदवार मैदान में आयीं और अब बाकी स…,NOT,NONE,hasoc_2020_hi_3705
1127645597173993472,@IYC आज चौकीदार ने बाप को चोर बोला तो मर्यादा याद आ रही है बंटी बबली को,NOT,NONE,hasoc_2020_hi_104
1127780477597814785,"RT @SatlokChannel: ऐसा  विवाह पहले नहीं देखा होगा |

#dowryfreeindia https://t.co/HDjNJPBH1m",NOT,NONE,hasoc_2020_hi_2815
1127596234401693696,"RT @sana_100k: पूछना ये था?? 🤔 ❤️ 

कि चमचे चूतिये ही पैदा होते हैं या 
बाद में इनका चुतियाकरण करके 
इनको चूतिया बनाया जाता
है __________🤔…",HOF,PRFN,hasoc_2020_hi_4329
1127631311370375168,"@News18India @yadavakhilesh जब टोटी चोर CM था
तब बोलता था कि मैं हाथी की मूर्ति तोड़कर कॉलेज बनाऊंगा👈

आज विडम्बना यह है कि उसी हाथी का गोबर उठाना पड़ रहा है।",HOF,OFFN,hasoc_2020_hi_1410
1127782142723837952,ये लोकतंत्र की हत्या नहीं है क्या बुद्धिजीवी अब कहां गए,NOT,NONE,hasoc_2020_hi_1880
1123609984644681729,@yadavakhilesh टेडी नाक कुछ समझ आया,HOF,OFFN,hasoc_2020_hi_673
1127509051602948096,"RT @triVVedi: पिया मिले ना सुध मिली और लाज गयी सब लोक,
पागल है गयी प्रेम में, हैं पूंछन लागे लोग ।।
लोगन का तो ना पता रंगरेज़ ने डाला रंग,…",NOT,NONE,hasoc_2020_hi_3388
1127469297964421120,"RT @INCEr_anurag: पेट्रोल डीजल महँगा
GST tax वसूली
GDP सरकार के खाते मे

फिर भी 81 लाख करोड़ का कर्ज
आर्थिक संकट मे भारत

अम्बानी 400%
राम…",NOT,NONE,hasoc_2020_hi_1277
1127753348847783936,RT @KeshavKarn11: वामपंथी और नेहरूवादी मीडिया हाउस की कथित ‘निष्पक्षता’ खतरे में है।सोशल मीडिया मुख्यधारा के पत्रकारों के पूर्वाग्रहों को उ…,HOF,HATE,hasoc_2020_hi_4183
1127705806374195200,"@_Casper_2 Abay Sehrish larki ka naam hai
Sehri hogi",NOT,NONE,hasoc_2020_hi_4382
1123821402736427010,"RT @dsr_punadiya: नासूर केसे नष्ट किये जाते हे
ये हमे छोटे से पड़ोसी मुल्क श्रीलंका से सीखना चाहिए

श्रीलंका ने उसके यहा पनप रहा संघटन लिट्…",NOT,NONE,hasoc_2020_hi_3618
1123825345394823170,"@akashbanerjee @ArvindKejriwal 23 के बाद और मौके मिलेंगे, विडियो बनाने के!!
एक व्हाट्सप सरकार भी बना लेना!!😎",NOT,NONE,hasoc_2020_hi_2709
1127475937551929345,"RT @BJP4Punjab: सरदार @HardeepSPuri अमृतसर में शांति, समृद्धि एवं विकास का मूल मंत्र लेकर आये हैं। अमृतसर की जनता को भले-बुरे की परख करना आ…",NOT,NONE,hasoc_2020_hi_199
1127662919632674817,@SharartiBhabhi @AnnuPan82121981 Chikni chut dekh kr sab ke dande me jaan ajati hai,HOF,PRFN,hasoc_2020_hi_2545
